sensitivity_scenario,disease_direction_component,cross_cohort_component,cell_localization_component,perturbation_component,ml_component,mirna_axis_component
weight_perturbation_0430,1.166579804717363,1.3588141992294624,0.816469971062312,0.9474198132557914,0.8109294123638368,0.7641900455708636
weight_perturbation_0431,1.2671383586625993,1.004391216897254,1.0437867481066105,1.1092657372530685,1.0394491911482802,0.7140972119842304
weight_perturbation_0432,1.2535008782371664,1.3350659413217494,1.1780915353468444,0.9349869354899535,0.8606801530418032,0.7639640710134228
weight_perturbation_0433,1.0508181898347582,1.3821091098637461,0.9279616915135762,1.0059247018011601,0.8264409541924427,0.6421649701410687
weight_perturbation_0434,1.319804967446335,1.2431177432062173,0.9040179236927365,0.880676177875193,0.7388883356064232,0.7830198221945279
weight_perturbation_0435,1.3931266024348354,0.991703244945999,0.8256787860450909,1.11901939900331,0.8775393500083337,0.9471065485541108
weight_perturbation_0436,1.5072191921945832,1.2378867106191178,0.8756329865464698,1.1191223747000891,0.9578245587023263,0.681388186898687
weight_perturbation_0437,1.415735825292208,1.2954207597446852,0.908516587435141,0.8664128304077983,0.8452534161904712,0.6621624476189069
weight_perturbation_0438,1.3871901798073276,1.3141062844379365,1.162198500176188,0.8294364947224045,1.0055106361119996,0.653640832830779
weight_perturbation_0439,1.494393369661442,0.9729847848672845,0.9648569042345506,1.108913929554672,0.7387886787130256,0.7437542699641541
weight_perturbation_0440,1.5566426817875358,1.1053454667774634,0.9511771159510223,1.1226824375862685,0.8624562760035055,0.7150725416889462
weight_perturbation_0441,1.4030451998399598,1.0153771161939458,1.003947417726055,0.9873378087434618,1.0065975488152765,0.7029587974268602
weight_perturbation_0442,1.2985424584339962,1.3143527555565981,1.0482021607687786,1.0781659974857503,1.0739896586908944,0.7575145473694165
weight_perturbation_0443,1.3220128987998183,1.3731737670436426,1.0806874285443495,0.844723163337191,0.9972898814224781,0.7824904588383832
weight_perturbation_0444,1.0508257744034863,1.28358419421283,1.0576775132833298,0.8737607014540492,1.0671098683074647,0.7352306278589549
weight_perturbation_0445,1.0650701078331988,1.1165932376806198,0.8403092369828136,0.8961618587630333,0.7932464525384969,0.8773989366965081
weight_perturbation_0446,1.5291763928666506,1.3246544372767002,1.1932399501627196,1.1223528636685947,0.8905485708355164,0.9513696253989583
weight_perturbation_0447,1.4695164503841511,1.0486553791363238,1.0047113034253385,1.0260524777135223,0.846656973037569,0.7342128620670028
weight_perturbation_0448,1.296311090387786,1.3445557919707376,0.8845951355684382,1.1839384246348053,0.9734200043097395,0.7646735680719315
weight_perturbation_0449,1.1098135198594572,0.9625444443942666,0.8151355567231512,0.9594957283585408,0.79502482035749,0.7803718038760008
weight_perturbation_0450,1.5530542788933928,1.4191918579408394,0.9706960666044523,1.0119952846609583,0.7682113730764571,0.7181703928994237
weight_perturbation_0451,1.436045720213247,1.017892583319276,1.0656148958594636,1.1158891448931565,0.9431330254249903,0.8851203244371929
weight_perturbation_0452,1.4195664683628166,1.0131720869057577,1.1222660273666345,0.9983940742563007,0.9838316692110985,0.6901823449903407
weight_perturbation_0453,1.2094285307433839,0.967888269904221,0.9363841584097552,0.9762639468256769,0.8402274801739071,0.7487733781591819
weight_perturbation_0454,1.3947613985336365,1.37223797207288,0.9111104941629758,1.0313561659879695,0.9048446655313834,0.7872415851639201
weight_perturbation_0455,1.5533324597195106,1.0546044621906183,0.8567320986410929,0.8531759815417791,0.8724417809158933,0.6712777326466561
weight_perturbation_0456,1.0701595758279103,1.3818574955424698,1.075807064174628,1.1261339593946575,0.7563691971767206,0.8117785783856505
weight_perturbation_0457,1.1502996855591154,1.4310267235042897,1.0309511701383711,0.8741054134403559,0.8672644572606844,0.9580867242116491
weight_perturbation_0458,1.2368450438781613,1.0436067830784364,1.195311773154612,1.0324164596114902,0.9713585561535008,0.7554614956283947
weight_perturbation_0459,1.1931404696855754,1.0718591825817936,0.8416743110736937,1.1604656311759518,1.055163631435676,0.7363110288665267
weight_perturbation_0460,1.0419166092416443,0.9807225567112225,0.9224791319746944,1.0485300244701763,0.8270232056891987,0.7983682627223585
weight_perturbation_0461,1.3102318572961151,1.347915077013069,0.8053849059125731,1.1477575277681673,0.8389746998072071,0.7285383658714233
weight_perturbation_0462,1.061358801858419,1.2072732926282141,1.0116615932385338,1.0071420982651134,0.9473441644135552,0.7924495483389576
weight_perturbation_0463,1.2034891724319894,1.1782650528317682,0.8800818636669763,1.0659072748640397,0.8718672743440452,0.9232058798239087
weight_perturbation_0464,1.1359518091056948,1.2144677782737956,1.0821085803985284,0.9241527396936102,0.7204857193081015,0.6685353951270981
weight_perturbation_0465,1.2467465897356864,1.396213617215851,0.8624476418892587,1.0380232392884747,0.9491515293202162,0.6736534574757157
weight_perturbation_0466,1.4501959153625659,1.3365989787864103,0.9560876178993156,0.9738744388466705,1.036554868652684,0.7776326838631343
weight_perturbation_0467,1.1967678447160868,1.2116153648427739,1.1221652288170452,1.1087287329860913,1.0297075155819244,0.7580934169449635
weight_perturbation_0468,1.044722313825217,1.1673913453551756,1.1652709702983757,0.8790399721587624,1.0591084794242,0.8212659334006521
weight_perturbation_0469,1.3450733342292838,1.141349980368457,1.1725449488114363,1.1021765157999162,0.8134893075619413,0.7855892382925
weight_perturbation_0470,1.0438475146160724,1.1100949921493732,1.0640899876483845,1.1211514901810342,0.8788833285571823,0.7580560024847195
weight_perturbation_0471,1.207001660720663,1.161085443557354,0.9207248437894076,1.0105313747755453,0.8363187754350372,0.8132565570049199
weight_perturbation_0472,1.5265927706076112,1.2912035131341606,0.8080441304439994,0.8833379408516646,0.7260908274727934,0.728887620245387
weight_perturbation_0473,1.0584546902430583,1.3830604157797681,0.8795316553091804,1.1271953954869247,0.8047777183467036,0.6747268091651067
weight_perturbation_0474,1.0475040626997252,1.216992537309593,0.9907258306985876,1.0621270236544804,0.791547284268611,0.6516747560075182
weight_perturbation_0475,1.1856766851970493,1.009452548155482,1.19281270081988,0.8266110732152486,1.03134346329257,0.857157925608401
weight_perturbation_0476,1.05167766188336,1.421008678109738,0.8740862536249849,1.1397628627314957,0.8933052126449088,0.8623156390590027
weight_perturbation_0477,1.299273108914122,1.0026955400786082,1.159859047233224,1.1881681327496714,1.0290076100845964,0.901844097463754
weight_perturbation_0478,1.1164238580605732,1.3387455964065034,0.8069602888813086,0.8835359921303256,0.7958461722345961,0.7630333335338401
weight_perturbation_0479,1.329216785682193,1.0465914085558286,1.1053435105919538,1.182051420049841,0.7339785126219359,0.8805462944158626
weight_perturbation_0480,1.0902293980252102,1.3229366654602752,1.0694095595999982,1.1828066749857653,0.7638470099315945,0.835777877381198
weight_perturbation_0481,1.2988839143306719,1.2160962064030931,1.1952043089973632,0.9799938159258131,0.912731393033602,0.7395986948101617
weight_perturbation_0482,1.0412906004334803,1.3919485337374684,0.9764927712204182,1.0270524676635504,0.91061278980793,0.9159797540662314
weight_perturbation_0483,1.0486210477981615,1.1618996686906011,0.9437488815556039,1.0335007669182563,1.0451847916745793,0.9180664802210252
weight_perturbation_0484,1.3172657850935312,1.1000357787604829,0.9414539876214095,1.1997885297843056,0.7688373389536752,0.8207718328744584
weight_perturbation_0485,1.3067063919387387,1.2160179554292638,1.010182557120366,1.0918442083988413,0.894688761028901,0.6818349641718302
weight_perturbation_0486,1.4820795506530444,1.1051797471493876,1.1575364527516654,0.8437364582350972,0.9695302383019916,0.8785361428112634
weight_perturbation_0487,1.2114249047922894,1.0895434141185092,0.806375829266131,0.8545133901424721,0.8686216883573575,0.6954683807292499
weight_perturbation_0488,1.1269921682360269,1.031919526758902,0.9454411916066506,1.1107681564414227,0.722378252580871,0.9354558916625604
weight_perturbation_0489,1.42377147725063,1.3225203165704822,0.9797708704132796,0.9020318893857261,0.8962963645797479,0.8083893437117565
weight_perturbation_0490,1.2629607131905844,1.0666004907435382,1.0323867663480701,1.0470776979592316,0.8868690947040981,0.6888169928240857
weight_perturbation_0491,1.4436695965429578,1.1754271530069331,1.0922585906286595,0.9029968697505482,0.9106580869385938,0.8068374291780908
weight_perturbation_0492,1.1628548891514132,1.1769141808124286,0.9875179355450375,1.1641676283645246,0.7236332129920612,0.7595293225768726
weight_perturbation_0493,1.0535446212724497,1.4144473158196462,0.8813249241997251,0.9525747197337209,0.8947919068308096,0.7905123256470755
weight_perturbation_0494,1.2624320653330896,1.0468028106622198,1.179182665841772,1.0321724698695296,0.8878614287091499,0.6822732540021956
weight_perturbation_0495,1.3220404760163633,1.0271003024662326,1.0007798390494462,1.051637799109103,0.8092626289640013,0.6564803792973697
weight_perturbation_0496,1.0667838115450137,1.147815740606589,1.1662265486712151,1.1447612501096782,0.9771762590151806,0.9398415456022751
weight_perturbation_0497,1.1010064875686432,1.1328666617510383,1.1706689889222566,1.1325119600303692,0.8127543119073889,0.8204627210211417
weight_perturbation_0498,1.0849392581844712,1.0044414789601384,1.193073691334794,0.8829424057289168,0.8336479603724131,0.8320239779787271
weight_perturbation_0499,1.402116671815954,1.1122367455701687,1.1443665188694445,1.1023086607472914,0.8208090826320307,0.6639575943454041
weight_perturbation_0500,1.1829402870672383,1.2211737050792524,1.050344831851994,0.8273503081145732,0.9039482419480871,0.7369073673678324
weight_perturbation_0501,1.1624947848785736,1.3218549907080896,1.012342318418891,0.8419291839007494,1.0255192013847176,0.7943889232792098
weight_perturbation_0502,1.3928340789303213,1.018723910485026,0.9546705548933621,0.8576539633935786,1.0665343890397814,0.7617755575413837
weight_perturbation_0503,1.3843552998231148,1.156358347812509,1.0394637983791912,1.054882271866468,0.7900196883058671,0.8751672496964059
weight_perturbation_0504,1.0763448158825786,1.196167922301731,1.032425480488296,0.9926245491778467,0.8136588477747135,0.6841534294813961
weight_perturbation_0505,1.062415410584755,1.1487183763314222,0.942029756027779,1.1654447808390627,0.9065593485712109,0.8425969835771957
weight_perturbation_0506,1.5007676546506954,1.4033267268876177,1.1157804730077325,1.195823747824097,0.9134647981029222,0.7600187265590268
weight_perturbation_0507,1.162615843598909,1.0789740414603197,1.0620937704287663,1.0177025053665707,0.8130367789791461,0.8130561762411767
weight_perturbation_0508,1.313456122394127,1.4164934256653618,1.1584122367732426,0.8065766782813413,0.8466769755731147,0.7439085009617055
weight_perturbation_0509,1.1508381431928276,1.2963594530332891,0.9164768358849972,0.8355481452763421,0.7965440440042113,0.7183875803128722
weight_perturbation_0510,1.0659457190325003,1.0199464490348884,0.8515564219224281,0.9938013583272514,0.9760572988573392,0.768000655336261
weight_perturbation_0511,1.1576990567415575,1.435811742268374,1.0479580082109574,0.8905544596681163,0.8058148224772714,0.8568310744134401
weight_perturbation_0512,1.2853972599291261,0.9899153866633578,1.0467784864536662,1.0519532766428148,1.0623327598091212,0.7418162998974074
weight_perturbation_0513,1.4612790204976096,0.9920857375793952,1.1801487025210313,1.180971092669146,0.7975043230563849,0.9206179698055099
weight_perturbation_0514,1.2851853262386823,0.9905539815420523,1.0174157695786916,0.813742379540116,0.7911589544158366,0.8416817145836097
weight_perturbation_0515,1.4938663224419262,0.978560839851111,0.9699732499988103,1.1849691726891751,0.9119178814414322,0.7544871570936573
weight_perturbation_0516,1.0945737176023174,1.3192345662743923,1.0386566757144016,1.0497082498856036,0.7841372520621328,0.9193887430945562
weight_perturbation_0517,1.3069567860481668,1.0809978495018526,0.8046969697051307,0.806440777338838,0.7803122007301656,0.7550759475917699
weight_perturbation_0518,1.5092335896069367,1.3364696752915257,1.1236970271742552,0.9656766592082263,0.7834193173186338,0.8027839910819801
weight_perturbation_0519,1.3460473360648304,1.140460959264757,1.1052723737768892,1.009150287519632,0.922620213518218,0.9180749961102315
weight_perturbation_0520,1.2119463404507105,1.148454704246972,0.9288837824932119,0.9934291430558038,0.7610990203124329,0.904738890819308
weight_perturbation_0521,1.2605112244262877,1.280703089159979,0.9768389841103058,1.044372951808382,0.7452406351147554,0.9395089463712438
weight_perturbation_0522,1.194213015073211,1.0731812822201603,0.857650565111282,0.9179496077109057,0.9024498968439232,0.8128904923542125
weight_perturbation_0523,1.5140516809123847,1.3922111072774517,1.0655422108326793,0.8874674407444346,0.8753522575283409,0.6636403327474061
weight_perturbation_0524,1.3634432193696546,1.0300530630477087,0.9829658788124997,1.1406573514645721,0.9272706479009543,0.9499989382219125
weight_perturbation_0525,1.1276879855057418,1.3186580459470425,1.0177458457933615,0.8123487923855793,0.7786176800699147,0.6528804466878837
weight_perturbation_0526,1.465405885776292,1.336957387521579,0.8128694814905775,0.8486494892761958,1.030160421507503,0.6701675671769651
weight_perturbation_0527,1.293485118182171,0.9951856081759864,1.1068177650335507,1.1585528463285621,0.7404103207998496,0.6475879309851057
weight_perturbation_0528,1.5334211562688114,0.9759571039148873,1.1993038021949969,1.1692827798631442,0.7368097490976977,0.8644524726333828
weight_perturbation_0529,1.4207661299497014,1.1680647339895402,1.0849147708794493,0.9901297955044983,0.8767947860201194,0.8216869471200772
weight_perturbation_0530,1.4377704092120176,1.134071456559787,0.8237589559889098,1.098037663009039,0.7721649705506407,0.7729545595525318
weight_perturbation_0531,1.534531178171519,1.0054332926785112,1.0771939113027154,0.9977678208129137,1.0436693818580824,0.9453499248902208
weight_perturbation_0532,1.335690130770066,1.0718922116925036,0.9853495684191979,0.8920194989857072,0.7462013405874145,0.6859686592030434
weight_perturbation_0533,1.0855277671586434,1.119179563177768,1.0988986819695585,0.9943329741663706,0.929736536316281,0.7830812176980722
weight_perturbation_0534,1.3150290351767793,1.2205098595238968,1.0471108312649884,1.0130857483264422,0.8995531363652534,0.8058944205960605
weight_perturbation_0535,1.4297715619056812,1.1434079389638556,0.801421411395712,1.145015185226297,0.9651562253037157,0.9284572478143105
weight_perturbation_0536,1.1217718025669883,1.1004751276345865,0.8980305836665508,0.9612507624740514,0.9342716172644915,0.6812851696367938
weight_perturbation_0537,1.358473426900464,1.4089881699486584,1.0758299427879914,1.0781973096481632,1.067678082214272,0.9231963674347835
weight_perturbation_0538,1.2001199701230407,1.3692141382934484,0.8159584234603334,1.1005535854366995,0.9193581830276399,0.6796750613110261
weight_perturbation_0539,1.4386885397692761,1.3367624757508025,1.1589536626598744,0.8857241121681356,0.8676471735811393,0.9257750807353249
weight_perturbation_0540,1.5599950325969119,0.964261561921796,1.1143191140372268,0.8706460670463537,0.8142636600986295,0.8059122997359154
weight_perturbation_0541,1.548774880600656,1.2804783058179847,0.8360535303011949,1.1516059147213658,0.7492227931942488,0.7539774595952898
weight_perturbation_0542,1.4704257070039521,1.004157292117446,0.8086152055187541,0.8221089548997587,0.9878310259528981,0.8114071129674282
weight_perturbation_0543,1.2040300387544396,1.3837382035844072,0.9406303368576292,0.9419740036039975,1.0090093196911982,0.7924975522386667
weight_perturbation_0544,1.0808557459631682,1.068470822895485,0.8836697484547769,1.0864845309126516,0.8967734543958247,0.847716984892715
weight_perturbation_0545,1.4274716925219808,1.3906258389389554,0.9294932645183936,0.9145011122445742,0.7844772435435231,0.9549248626211453
weight_perturbation_0546,1.3879225797605736,1.4275957468585758,0.9585616347575775,0.9058194244973753,0.8434713452938245,0.9251604776175771
weight_perturbation_0547,1.3437391223281838,1.2975941047326571,0.9582608871871695,1.0322054823424565,0.8823595851546214,0.9255102122693755
weight_perturbation_0548,1.0730808570546764,1.3454062416673171,0.8401489429569862,0.979993951316422,1.0493008174949883,0.7417411857037507
weight_perturbation_0549,1.1172661826961565,1.3364702622761662,1.0534022059058754,0.8652765753628714,0.9065803133671312,0.9512136055325229
weight_perturbation_0550,1.2702270221752054,1.0130529598022433,1.0791118375843407,1.0256181123064383,0.9427538584762696,0.9596530959258275
weight_perturbation_0551,1.363819518977297,1.282601668361296,1.0064302943642818,1.082025538703384,0.9225548315145231,0.746456453381987
weight_perturbation_0552,1.396299618016963,0.9609358924645093,0.8052210460525747,1.1494628651754413,0.999909209892393,0.8115309199249728
weight_perturbation_0553,1.3284891588866172,1.1217015175416885,1.171666369894009,0.9815065545059465,0.8358078317697089,0.9299395712214658
weight_perturbation_0554,1.2551115703784634,1.2374102166888294,0.8042948237704154,1.115444638493354,1.0604315533343736,0.711820837411982
weight_perturbation_0555,1.1896052758010476,0.9658178691436665,0.9691430948045263,0.8075308000036979,0.9877113018095081,0.7399758103962462
weight_perturbation_0556,1.2310660396751958,1.3793250567842203,1.1223988862463672,0.8045571562932035,0.9545981762009662,0.8939958645613411
weight_perturbation_0557,1.2689740633353694,1.185603415693448,1.164752977839719,0.9287568326069204,1.0178573604843124,0.8191208514214083
weight_perturbation_0558,1.1191713451263174,1.1723183628125038,1.1150761978311592,1.1929563614812653,1.0391547128995018,0.712982402351602
weight_perturbation_0559,1.2051132385994048,1.4285928253008864,1.10366736499585,0.8379864372112302,1.0113950237359186,0.6708098902466066
weight_perturbation_0560,1.349780629691472,1.1218374669759872,1.098561914432416,1.0910580681040862,0.8629455624093542,0.6619433685356588
weight_perturbation_0561,1.416235454307694,0.96539886308075,0.8548519955714523,0.8526646061658735,0.943853273792013,0.9032674045569906
weight_perturbation_0562,1.511752644320506,1.3474568334735337,1.1377062771320783,0.9012180549156337,1.0545259093424422,0.8773736973011502
weight_perturbation_0563,1.1887588296972338,1.183154698644328,0.973240235222675,1.1384989472932787,1.0647672798479124,0.80902091965642
weight_perturbation_0564,1.2216748742366035,1.090768604705754,1.063198133200297,0.944276134497425,1.0409185762148694,0.6739266168849043
weight_perturbation_0565,1.4291359732240947,1.1726617824532013,1.0679338917535577,0.8572114119104859,0.849261341952112,0.6821439255968061
weight_perturbation_0566,1.5522122497188904,1.1168486974243,1.1082992551465343,0.9835409758361392,0.8843802257668236,0.65250922713126
weight_perturbation_0567,1.184089857867676,1.0812091939500126,1.0041342133031477,1.152366390471981,0.8756696832629655,0.728297244984726
weight_perturbation_0568,1.120211833978946,1.062354690302841,1.1874455913279947,0.980648131846572,0.8039639964992299,0.8356713616437157
weight_perturbation_0569,1.1981309673699552,1.3444482369910618,1.0798899437325087,0.850368378404153,0.9531788772815537,0.8181211222717812
weight_perturbation_0570,1.2971240231340326,1.3352315755837971,1.0799267835638968,0.8061910080468319,1.01151655669854,0.7456124959021806
weight_perturbation_0571,1.3347028245727255,1.1273644776771783,0.9022966574215767,1.0679843661791275,0.9166684469175722,0.7110306458439708
weight_perturbation_0572,1.4106770588126942,1.1070071586797874,0.8148153782062229,0.9305152691136328,0.7424576995199597,0.6498742244814878
weight_perturbation_0573,1.4671657991606444,1.097943554096246,1.0254846879315962,0.9804560444710291,1.0336262343118567,0.8703691543044023
weight_perturbation_0574,1.3288708820639186,1.3912323955648405,0.9505820073701994,0.8935383613206561,0.9533354015920945,0.7497503644273235
weight_perturbation_0575,1.1980903985852454,1.286411016439257,0.8116800693362246,0.8141472891367676,1.0664965171402858,0.8673557882819858
weight_perturbation_0576,1.4819587137090469,1.1204753416854358,1.1535652202778908,0.9957712861140756,1.0391751227649388,0.9555548371003421
weight_perturbation_0577,1.5539394267299733,0.9793996583484081,1.0875525527826988,0.8066478138837118,1.0197536104382985,0.9245745731787102
weight_perturbation_0578,1.2624995036324242,1.097855867064087,0.809461736685299,1.1962328152616033,0.7807127311050365,0.9319914800962519
weight_perturbation_0579,1.0886185599187248,1.2113966946537955,1.1325127803842232,1.190128912006577,0.7749416851385071,0.9317659035677135
weight_perturbation_0580,1.223098847867194,1.3178274802472139,0.8659962074629571,0.8669601489293541,1.0061002486163566,0.9156656223477827
weight_perturbation_0581,1.3510116196387048,1.109345959128702,1.1753622134203867,0.8573078684403712,1.0100255519490655,0.8547357695862016
weight_perturbation_0582,1.1241917745905539,1.1878903344874894,0.8467342816622965,1.1672390235794055,1.0061077932360327,0.6476396338342719
weight_perturbation_0583,1.1488193190295244,1.133167007677916,0.8212028937581733,1.0051881904290652,0.9682485474916613,0.7132322040024202
weight_perturbation_0584,1.3465114891530974,1.1061806309118025,0.8760354155805561,0.9888503312983454,0.7407615757721302,0.8867242982503001
weight_perturbation_0585,1.3641089543460665,1.0624424796104128,0.9062513983269941,0.989836216437632,0.8944776898888147,0.7417837195197267
weight_perturbation_0586,1.3708404980177034,1.3484029424757118,1.09464019305896,0.8423816335908553,0.8559803386356609,0.7725657570456274
weight_perturbation_0587,1.0815750221630445,1.3175050570690112,0.8254237694749242,0.8910406264709766,1.0441037339880097,0.9037065604368731
weight_perturbation_0588,1.0835727116689524,1.298879603445771,1.0941345052962022,0.8062352214633363,0.7658897621056254,0.8349558472892309
weight_perturbation_0589,1.0604962539116505,1.3831111012410084,0.8690448010953554,0.8156033266207257,0.968680807136173,0.6533345889205334
weight_perturbation_0590,1.5322241987452265,1.1976927917575668,0.905036951513989,1.0433327950391182,1.0141001169171877,0.8279346444713744
weight_perturbation_0591,1.377754228001626,1.3973172798018987,0.8357910024331595,1.0526663997095225,1.0649194827216582,0.8678194819108154
weight_perturbation_0592,1.046839911052499,1.2980038665043154,0.9376702994737236,0.9532994118928827,0.8494459168337594,0.853693059985416
weight_perturbation_0593,1.3300690660090035,1.40059824419036,1.1521879355686648,1.0439032531763481,0.7540676758548676,0.863951655336898
weight_perturbation_0594,1.147419960307241,0.9631075225328479,0.905236676993579,0.9871078880216202,0.9012914380224961,0.7791760794306327
weight_perturbation_0595,1.5060204473610266,1.3615179305662208,1.0543972030054898,1.1872456786002368,0.936093789810056,0.8350014186340501
weight_perturbation_0596,1.3973910780914913,1.4207228310054905,0.8994010872014301,0.8715279779673766,0.9752345165558388,0.652560584585653
weight_perturbation_0597,1.2181597554040062,1.0196919240691762,0.9119173236577992,1.15094481231668,0.8156968823080989,0.7079608951388092
weight_perturbation_0598,1.0725977750890179,1.0637026445762654,1.1869603007605796,0.8837042086192958,0.9713701762994346,0.9530107585014712
weight_perturbation_0599,1.3226221040921418,1.217811535490657,1.1371852028027134,0.9012399884830875,0.9688759164040778,0.9175537074213662
weight_perturbation_0600,1.40824004159228,1.0605835827404566,0.9017426812762473,1.1530162901461485,0.8518550415515598,0.909337631533203
weight_perturbation_0601,1.3050136155603365,1.4096137586564075,1.1621494829181191,1.1962808647082124,0.827789639647483,0.9379221789605737
weight_perturbation_0602,1.538412154487642,1.232824649517202,1.080224168885609,1.1059168929387897,0.7587722282572964,0.9115380664963171
weight_perturbation_0603,1.0460122735965212,1.417610315148717,1.1826354675198756,1.0568485675558108,1.0775535388744608,0.6604456877258675
weight_perturbation_0604,1.2779901437453993,1.412177363982055,1.048990503088557,1.1586966532548837,1.0493077833386404,0.8718602491096092
weight_perturbation_0605,1.3200841964755063,1.420646501108898,1.0659105705981469,1.042411460218921,1.017885237463487,0.9397791505305544
weight_perturbation_0606,1.3672203595098928,1.1507142436696405,0.8170185040110787,0.918858642146764,0.8327990902399905,0.777903690729814
weight_perturbation_0607,1.1666464557853549,1.191110673462561,0.8213755458922084,0.8356917505573993,0.9194582718068712,0.8522392834725189
weight_perturbation_0608,1.1540679855841485,1.3637031722136412,0.9824657148495048,0.9552127619038081,0.9262798098361031,0.8425795464806122
weight_perturbation_0609,1.3014282736482303,1.2441706720404204,0.936776057650864,1.1554386722554675,1.079607054571951,0.7077409752327739
weight_perturbation_0610,1.3887456930288364,1.347054700097411,1.0059072184840314,0.8035215203666004,1.001822105171122,0.711013065157915
weight_perturbation_0611,1.1926780214387511,1.4032734221661443,1.0209068761090234,1.0665006815086988,0.8384101287871016,0.6468631773844484
weight_perturbation_0612,1.3731622342129592,1.0856240033066997,0.8366263899414867,0.8577597871246465,0.7780107245702804,0.8042162305858496
weight_perturbation_0613,1.5119468976794572,1.0678279781053328,0.8535231358783304,0.9936459469877531,1.0143907377759829,0.7523659971006237
weight_perturbation_0614,1.2345263277192073,1.3206788248899077,1.1190769843418478,1.0623124077995283,0.7395669092658345,0.7980642325619882
weight_perturbation_0615,1.1169109669720787,1.1452239929301595,0.8544851052895474,1.1174858362154207,0.7461128221769917,0.7661254785994125
weight_perturbation_0616,1.4181981447170025,1.1062417003502882,0.8758289861293391,1.1975508598231692,0.8028809946947185,0.8070270349708274
weight_perturbation_0617,1.5064306254233122,1.0000000321106495,1.0060146204669,0.9015633591209015,0.7800655707563122,0.8559907727396331
weight_perturbation_0618,1.2019938798633896,1.2692410361721953,1.1632263863243106,1.096869939684045,0.7414824024079666,0.6878161248339845
weight_perturbation_0619,1.165443756678201,1.0992700993242739,1.0881687286719364,0.9721342266727697,0.9071626643635002,0.8847080450741098
weight_perturbation_0620,1.4725402661691511,1.0722166009055554,0.9516429005162793,0.9388931678960246,0.8735189698229125,0.7253227302075156
weight_perturbation_0621,1.50802974492584,1.030539404648527,0.8299605305912532,0.841049834948316,0.9039643370746916,0.8749292862144419
weight_perturbation_0622,1.2091611993101707,1.3368134353944294,1.1688753002366479,1.1653623879447839,0.7751812842541175,0.8765720818198809
weight_perturbation_0623,1.1167826847077589,1.3483540723150804,0.9233014708401341,0.9572034272792802,0.7481739222119833,0.7471973046536438
weight_perturbation_0624,1.0891304531432628,1.0762468747486198,0.8117654278356281,0.8567029586353769,0.9862520329495538,0.652711236599536
weight_perturbation_0625,1.4205626469664268,1.2622926279309463,0.8390933512718287,1.19585531432642,0.7927066344734573,0.7720654028209449
weight_perturbation_0626,1.433231914493157,1.256892804562889,0.8061158357356957,1.1293358030081508,0.7746876595117631,0.7265235204075614
weight_perturbation_0627,1.4067806174397763,1.0232046189708133,0.8873112649385494,1.150595318777832,0.9730366959264579,0.8652818571923508
weight_perturbation_0628,1.3827480789618076,1.2251905623174995,1.1663637201917159,0.8472714741648998,1.0487809849872047,0.6603116396838475
weight_perturbation_0629,1.352610298371148,1.407091517798393,1.1592557639117658,1.0177567847406706,0.8411048397785106,0.8322936564042043
weight_perturbation_0630,1.152028120414631,1.3368998632143738,1.04939719000486,0.886290981594887,0.7766831948049254,0.949610352090568
weight_perturbation_0631,1.4229621327326323,1.3221676237907392,0.8752971971990516,1.0994170581898663,0.7216110141280427,0.6478226244403276
weight_perturbation_0632,1.1776215648824468,1.1878620466429186,1.0834299819821798,0.8352898805528817,0.8153470069751277,0.7696914520369467
weight_perturbation_0633,1.2607025235316238,1.1660709810093004,1.0932933052559901,1.040101432882058,0.763769507219286,0.9037823199231527
weight_perturbation_0634,1.3690745678257155,1.1546061588779692,1.1501610465831462,1.1424572265279223,0.773403592664698,0.8207377349364651
weight_perturbation_0635,1.4404993954758585,1.0967252935146727,0.8079582450636035,1.015858389772471,0.9174538675642945,0.8113321475268629
weight_perturbation_0636,1.500084047172294,1.27557181192987,0.928348815740722,1.1623047220267835,1.0050037722974485,0.7976503452632707
weight_perturbation_0637,1.394257823676062,1.414396028820875,1.1461961380309753,0.8986899712610925,0.8837010021375009,0.8806259225111843
weight_perturbation_0638,1.3535834163193676,1.2826897262055814,1.112683820205195,0.8964248027710423,0.7225623523039757,0.9425235272236278
weight_perturbation_0639,1.156752672340306,1.0670145707247154,1.1180005722853066,0.84904058142936,1.031000261664575,0.6864615082072264
weight_perturbation_0640,1.2063428485314445,1.265672980218602,1.062147119341815,0.8519786599908967,0.9877871442263289,0.6499320130348002
weight_perturbation_0641,1.40320017221808,1.2255401153325578,1.1559219834071912,1.108087147700089,0.7430606838766681,0.7858545385749854
weight_perturbation_0642,1.0496170558510765,1.4180621042133328,1.0253669274952983,1.074508421076716,0.8760100853660502,0.8563551290348091
weight_perturbation_0643,1.2258301712190602,1.31784743808054,1.04548313851766,0.8533957277649269,1.0702039710914197,0.6822890485381438
weight_perturbation_0644,1.2727143808282357,1.3626354778993683,1.0806236790192205,0.9561726595994535,0.8191454518107977,0.6842156811038761
weight_perturbation_0645,1.3735102883956736,1.1972437031564664,0.9502967209689961,0.9535684721570052,0.7600364362628848,0.9575269597121769
weight_perturbation_0646,1.3584827826290997,1.1575168737639931,0.8672778572324127,1.1600463180906637,1.0042816607497151,0.6881258788107436
weight_perturbation_0647,1.406119474480597,1.0391785819727357,0.8138340510099948,1.1167515217267523,0.844979925448258,0.8127062708055878
